"","date","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.Adjusted","SMA.SMA200","Cl.gt.SMA","Cl.lt.SMA"
"578",2001-04-18,94.0023827121415,97.8382654667633,93.7150829750809,96.285277126021,32481600,85.148468,105.217139057499,NA,NA
"579",2001-04-19,96.4794006686138,97.7140232935272,95.9591511274535,97.5664940601217,13809900,86.281502,105.137860440889,NA,NA
"580",2001-04-20,96.9841234323434,97.3723705175289,96.0212722140715,96.6735242112066,7626700,85.491806,105.06434494923,NA,NA
"581",2001-04-23,96.0135057193795,96.199861990786,94.662407415922,94.9186458331795,8451800,83.939911,104.977723217787,NA,NA
"582",2001-04-24,95.1360634243892,96.0135057193795,94.0334424789564,94.4061627867112,10044700,83.48674,104.879514387997,NA,NA
"583",2001-04-25,94.2819206134751,96.0290324968102,93.9169675769065,95.6407854116246,8249000,84.578499,104.788441304197,NA,NA
"584",2001-04-26,96.0756260295033,97.232600790368,95.8970300408354,96.0678595348113,10590400,84.956215,104.698300299931,NA,NA
"585",2001-04-27,96.9996502097741,97.7140232935272,96.4405736306127,97.6674359727875,7938700,86.370743,104.612426975501,NA,NA
"586",2001-04-30,98.1876855139478,98.8244107336521,96.8055266671813,98.3507547251849,10766900,86.975052,104.527443333561,NA,NA
"587",2001-05-01,97.1161258883181,98.7312353156784,96.7511720752554,98.6535866751355,10578000,87.242859,104.438318383286,NA,NA
"588",2001-05-02,98.9331253529633,99.1505421676789,97.8382654667633,98.4749906864676,9572900,87.084923,104.349263085933,NA,NA
"589",2001-05-03,97.939207379429,97.9547411453073,96.4561066199968,97.2248342956759,9926200,85.97934,104.2587100064,NA,NA
"590",2001-05-04,96.0135057193795,98.886531043776,95.8504419436015,98.8787645490839,12145300,87.441963,104.181059248799,NA,NA
"591",2001-05-07,98.5060512297766,98.9098250923929,98.0168614554312,98.024622514664,7185200,86.68663,104.091196059885,NA,NA
"592",2001-05-08,98.5060512297766,98.6924075011832,97.4966064788116,97.9780344174301,6952600,86.645447,104.012410866655,NA,NA
"593",2001-05-09,97.2558948389849,98.2653395899499,97.1083593936261,97.5664940601217,9507400,86.281502,103.93481685756,NA,NA
"594",2001-05-10,98.8166496744193,99.00300672232,97.6596694780954,97.8537930206882,6872400,86.535561,103.856854406644,NA,NA
"595",2001-05-11,97.8382654667633,98.2187460572568,96.5958763471578,97.1782469749362,7734400,85.938148,103.781049364477,NA,NA
"596",2001-05-14,96.9841234323434,97.4034302843438,96.6424636678976,97.3723705175289,7914000,86.109818,103.708140205754,NA,NA
"597",2001-05-15,97.4888454195788,98.2265125519489,96.9452956178481,97.8227379128384,9782200,86.50811,103.650117440367,NA,NA
"598",2001-05-16,96.9375291231561,100.323044482468,96.7667058411336,100.128920939876,14909000,88.547562,103.600136045979,NA,NA
"599",2001-05-17,100.167747977877,101.006363234866,99.8260889899251,100.284217444467,11824600,88.684868,103.547561919083,NA,NA
"600",2001-05-18,100.237629347233,100.742357546422,99.4689078835077,100.742357546422,6683100,89.090065,103.49451092321,NA,NA
"601",2001-05-21,100.819999975012,102.372988315754,100.284217444467,102.225452870395,11531500,90.401604,103.445024872493,NA,NA
"602",2001-05-22,102.365228033015,102.567111858347,101.775096346004,102.09345041442,8342700,90.284843,103.391870581792,NA,NA
"603",2001-05-23,101.75956335662,101.75956335662,100.361871520469,100.361871520469,12330800,88.753532,103.323319966563,NA,NA
"604",2001-05-24,100.532701014445,100.944242148248,99.8183279306922,100.656943187681,7902800,89.014496,103.254078785722,NA,NA
"605",2001-05-25,100.672464529653,100.711291567654,99.3136059434568,99.4689078835077,7425000,87.963852,103.183710592688,NA,NA
"606",2001-05-29,99.5620833014814,99.6630314261005,98.5371117730856,98.6768807237524,9003900,87.263443,103.112149833344,NA,NA
"607",2001-05-30,98.2963939213056,98.6846410064911,97.0617712963922,97.294721876986,10041800,86.041161,103.031031039386,NA,NA
"608",2001-05-31,97.3956637896517,98.4284025892337,97.263661333677,97.7994384287622,9874200,86.487518,102.945216081695,NA,NA
"609",2001-06-01,97.993561971355,98.6924075011832,97.1549529263192,98.4051085406167,8848300,87.023087,102.862910790996,NA,NA
"610",2001-06-04,98.4594631325427,98.948652130394,97.9003865533813,98.8787645490839,5623500,87.441963,102.785019375178,NA,NA
"611",2001-06-05,98.9952402276279,100.346338531085,98.8244107336521,100.012451473285,9115400,88.444519,102.706779938572,NA,NA
"612",2001-06-06,100.035745521902,100.035745521902,98.8942983149622,99.1816027109879,12064900,87.709831,102.626311523886,NA,NA
"613",2001-06-07,98.6535866751355,99.6630314261005,98.6147596371344,99.5387892528644,7355300,88.02565,102.544500485096,NA,NA
"614",2001-06-08,99.1583032269117,99.2903118948398,97.9469738741211,98.6147596371344,8170600,87.208496,102.459031931092,NA,NA
"615",2001-06-11,98.3895755512326,98.6069931424424,97.380137012221,97.9159133308121,7012200,86.590492,102.367782892502,NA,NA
"616",2001-06-12,96.9530628890344,98.4128695998496,96.31633766933,97.7450838368362,9364400,86.439445,102.273874769819,NA,NA
"617",2001-06-13,97.970267922738,98.2886336385669,96.7899998897506,96.9064747918004,7629400,85.697823,102.176014260127,NA,NA
"618",2001-06-14,96.4250460766878,96.5182277066149,94.5381652426859,94.7322887852787,12603000,83.775124,102.065297390117,NA,NA
"619",2001-06-15,94.1529371492693,95.3132024987481,93.7557972546085,94.8849129417992,16821100,83.910065,101.955223311782,NA,NA
"620",2001-06-18,94.7291755321957,95.3443506036308,94.1529371492693,94.4254815095885,11368300,83.503769,101.848447379816,NA,NA
"621",2001-06-19,95.2976245527936,95.6947644474544,94.1373592033148,94.8381931205829,7732300,83.868767,101.736033942982,NA,NA
"622",2001-06-20,94.3709723260436,95.6714049261975,94.3008859752468,95.3365620200049,8787200,84.309479,101.625510705103,NA,NA
"623",2001-06-21,95.1730352480729,96.8005213920909,95.1185268432306,96.4189586646819,12259100,85.266693,101.525092285667,NA,NA
"624",2001-06-22,96.1619852419936,96.2398539467954,95.1263154268565,95.663615563869,12212000,84.598679,101.427515251678,NA,NA
"625",2001-06-25,95.9984584700616,96.1230532257006,94.61236858148,94.783683937038,8406800,83.820534,101.320605066119,NA,NA
"626",2001-06-26,94.1451485656434,95.3054131364195,93.8881751429551,94.6513060486913,8005800,83.703484,101.217003851688,NA,NA
"627",2001-06-27,94.6902372862817,95.1886069644064,94.1529371492693,94.5967968651465,10105100,83.655312,101.113972395097,NA,NA
"628",2001-06-28,95.0017198925149,96.5124045367355,94.94721070897,95.1185268432306,10269300,84.116676,101.017761107183,NA,NA
"629",2001-06-29,95.6246843262786,96.5669137202804,95.2041841316583,95.4689399083515,9824200,84.426544,100.921797770742,NA,NA
"630",2001-07-02,95.6246843262786,96.8083099757168,95.484517854306,96.6603541414157,8522200,85.480171,100.82890360687,NA,NA
"631",2001-07-03,96.5435534203209,96.6369938414562,95.819359981796,96.6369938414562,3303100,85.459503,100.748498623947,NA,NA
"632",2001-07-05,95.8349316981296,96.2865807763353,94.7369641158216,94.7525350534526,5517900,83.793022,100.663858497755,NA,NA
"633",2001-07-06,94.4644135258815,94.604579997854,92.7045494935169,92.7045494935169,11665900,81.981903,100.563911924503,NA,NA
"634",2001-07-09,93.0471747537145,93.8648148429956,92.8213502146116,93.2107015256465,8339300,82.429527,100.47065789509,NA,NA
"635",2001-07-10,93.6701391874782,93.9426835477973,92.0504361761677,92.0893736433791,8630700,81.437912,100.380301740741,NA,NA
"636",2001-07-11,91.9647781090374,92.5799539591752,91.1782869033417,92.1828140645144,15328600,81.520531,100.280400381385,NA,NA
"637",2001-07-12,93.0549633373404,94.5890082815205,92.9070082817419,94.3709723260436,12002800,83.455589,100.1954206499,NA,NA
"638",2001-07-13,94.0984217361034,95.2509047315772,93.9271126101664,95.1886069644064,10433800,84.178612,100.121646344854,NA,NA
"639",2001-07-16,94.822615953331,95.2197558479918,93.6701391874782,93.9971927313422,6915300,83.125046,100.03901981478,NA,NA
"640",2001-07-17,93.6000528366814,94.9627824253035,93.3119367600287,94.8771243581732,7469800,83.903214,99.9536756895915,NA,NA
"641",2001-07-18,93.8803865593291,94.7213861698671,93.4910352482942,94.230805854071,7709300,83.331627,99.8704077539659,NA,NA
"642",2001-07-19,95.1418863644874,95.7648507982511,94.0361301985536,95.0562290760598,10082900,84.061569,99.7904225145734,NA,NA
"643",2001-07-20,94.3398242211608,94.9549992925959,94.1607195032743,94.4877730471383,6705800,83.558884,99.7127821457086,NA,NA
"644",2001-07-23,94.8459817042088,94.9082732417586,92.6266745590941,92.6266745590941,8065200,81.913033,99.6212522907862,NA,NA
"645",2001-07-24,92.6656120263055,92.8213502146116,90.9135311266485,91.7311712159296,12269000,81.121086,99.5233148165722,NA,NA
"646",2001-07-25,91.8246116370649,93.0393916210069,91.4664092096154,92.7434807311072,12088500,82.016327,99.4425020310327,NA,NA
"647",2001-07-26,92.7123326262245,94.1062103197294,92.3229813151896,93.7168590086945,12898200,82.877121,99.3706576048547,NA,NA
"648",2001-07-27,94.0906393820985,94.4955616307643,93.3742345271995,94.0750622148466,8478800,83.193893,99.3095309191205,NA,NA
"649",2001-07-30,94.3709723260436,94.4955616307643,93.6779277711041,94.1062103197294,8547700,83.221443,99.2530233361173,NA,NA
"650",2001-07-31,94.2230172704451,95.5312376755223,94.067279082139,94.4955616307643,11918100,83.565727,99.2116113334667,NA,NA
"651",2001-08-01,94.9783595925554,95.5468093918559,94.6513060486913,95.0873779596452,11940800,84.089119,99.1560287521005,NA,NA
"652",2001-08-02,95.9595264537686,95.9750981701021,94.9160618253846,95.4767292706801,11070100,84.433434,99.0999802990697,NA,NA
"653",2001-08-03,95.2820536151626,95.2820536151626,94.1451485656434,94.9549992925959,10816300,83.972054,99.054592651357,NA,NA
"654",2001-08-06,94.4955616307643,94.6201571651059,93.522183353177,93.6779277711041,8550100,82.842712,99.0047497486127,NA,NA
"655",2001-08-07,93.6545620202263,94.3787554587512,93.3742345271995,94.0439133312612,8865100,83.166351,98.9371944850893,NA,NA
"656",2001-08-08,93.5377612991315,94.3476128047867,92.2217515317257,92.2996210152301,15183800,81.623817,98.8586257631769,NA,NA
"657",2001-08-09,92.4319989035767,92.642251726346,91.7778918158485,92.5721653755493,14118500,81.864815,98.7790071348464,NA,NA
"658",2001-08-10,92.5098738379994,93.3197191140336,91.3729625588592,92.8914365654084,11173300,82.147163,98.7046038047949,NA,NA
"659",2001-08-13,93.1328320421421,93.3275076976596,92.517656970707,92.9147968653678,7431600,82.167839,98.6429835743967,NA,NA
"660",2001-08-14,93.5533322367624,93.7168590086945,92.5098738379994,92.8758593981565,13178100,82.133392,98.5797210797306,NA,NA
"661",2001-08-15,92.8447159654894,93.1406214044707,91.9492071714065,92.0737964761272,8520600,81.42411,98.5024358633425,NA,NA
"662",2001-08-16,91.7311712159296,92.4709363707881,91.1082067821659,92.3930676659863,10734700,81.706429,98.4219217464642,NA,NA
"663",2001-08-17,91.6143650439165,91.7856803994745,90.3372927437221,90.9135311266485,11604600,80.398056,98.3246610125378,NA,NA
"664",2001-08-20,90.9524685938598,91.809040699434,90.7577929383424,91.7545315158891,10417400,81.141777,98.2334750674278,NA,NA
"665",2001-08-21,91.7311712159296,92.307409598856,90.17376597179,90.1893376881235,14480800,79.757629,98.1335584175966,NA,NA
"666",2001-08-22,90.9135311266485,91.4430489096559,90.1581888045381,91.1237784984994,11752300,80.583954,98.0380123932898,NA,NA
"667",2001-08-23,91.0770578985805,91.5131298095343,90.7110668875051,90.7967241759328,8744100,80.294746,97.9369708922186,NA,NA
"668",2001-08-24,91.2717335540979,92.7668410310667,90.9057425430225,92.681183742639,11687700,81.96125,97.8454723203919,NA,NA
"669",2001-08-27,92.642251726346,92.8213502146116,92.0893736433791,92.1283056596721,7425100,81.472328,97.7635137620711,NA,NA
"670",2001-08-28,92.1049453597126,92.2684721316447,90.7811532383018,90.7811532383018,12046600,80.280975,97.6768701756301,NA,NA
"671",2001-08-29,91.2094357869271,91.2483732541385,89.6831794263729,89.9713017326466,16180000,79.564789,97.5993261554585,NA,NA
"672",2001-08-30,89.4339945873106,90.1270399209527,87.2458425554024,88.2425811329491,17692600,78.036057,97.5172400002619,NA,NA
"673",2001-08-31,88.3048789001199,89.3716975988424,88.0946252986479,88.8889058666722,15985400,78.60759,97.4246334878815,NA,NA
"674",2001-09-04,88.6552919652408,90.4618820484427,88.2815186001604,88.3204498377508,24473400,78.104897,97.3274958556026,NA,NA
"675",2001-09-05,88.5384857932277,88.920053971555,87.1757562046056,88.5384857932277,21477100,78.297707,97.2398926018702,NA,NA
"676",2001-09-06,87.7208519335675,88.2270094166155,86.2568871105632,86.2568871105632,21653000,76.279991,97.1437161928827,NA,NA
"677",2001-09-07,85.6728601440109,86.6306667052646,84.5904634993339,84.6605498501306,33133900,74.868309,97.0470975607797,NA,NA
"678",2001-09-10,83.866270060809,85.9298327879965,83.866270060809,85.6962258948887,23408700,75.784187,96.9530034178587,NA,NA
"679",2001-09-17,78.6489648290492,82.8539605456313,77.8702622069794,81.2186858179874,32388700,71.824532,96.8490069255904,NA,NA
"680",2001-09-18,81.2420461179469,81.9973884400572,80.4867037958365,81.0240101624699,22029200,71.652367,96.7336024379942,NA,NA
"681",2001-09-19,81.0629414000603,81.3744240062935,76.7489288737937,79.3887299839076,42771800,70.206261,96.6054375558876,NA,NA
"682",2001-09-20,78.1817448132126,79.2797123955205,76.7489288737937,76.8657350458068,36210900,67.975082,96.4737050549145,NA,NA
"683",2001-09-21,73.691557915259,77.3730085704432,73.3163812774963,76.0364314418887,49782100,67.241707,96.3387910872098,NA,NA
"684",2001-09-24,77.9435968067966,79.0691384444524,77.4277222860645,78.7095856989976,25549600,69.605652,96.2217062529971,NA,NA
"685",2001-09-25,78.7486692693149,79.7256999054107,78.0842900000189,79.5302937781915,25466200,70.331459,96.1089662220023,NA,NA
"686",2001-09-26,79.9992669202685,80.0383512722103,78.4985494264744,79.2489081733714,18587500,70.082596,95.990476532188,NA,NA
"687",2001-09-27,79.1394815237532,79.9523717946094,78.1624508876575,79.9367361779338,20536800,70.690903,95.8585375848582,NA,NA
"688",2001-09-28,80.4916942689832,85.6816810079237,80.1165121598489,81.6328652703185,21687200,72.190811,95.743583797465,NA,NA
"689",2001-10-01,81.2107880355252,81.5390687660043,80.3744498110272,81.499985195687,20457400,72.073334,95.6351431786523,NA,NA
"690",2001-10-02,81.2889489231638,82.5239172104378,81.015381908306,82.5239172104378,19833100,72.978806,95.5306159058035,NA,NA
"691",2001-10-03,81.7579220652407,84.3216496727314,81.5625159380216,83.9073894646513,32045800,74.202255,95.4150319139888,NA,NA
"692",2001-10-04,84.6421188478688,85.1736235139049,83.4384163225744,83.9777387969482,32674100,74.264481,95.3020916656442,NA,NA
"693",2001-10-05,83.8292285770127,84.1184319901705,82.4770158317827,83.8135984317087,29796100,74.119301,95.1956289158382,NA,NA
"694",2001-10-08,83.0632342134401,83.86831214733,82.7505890996365,83.266458148997,12970300,73.635483,95.0931255079284,NA,NA
"695",2001-10-09,83.3289896729562,83.4384163225744,82.5395465741173,82.8209321789374,15976300,73.241455,95.0001132157356,NA,NA
"696",2001-10-10,82.6958753840152,84.8453427834257,82.4770158317827,84.6655668015106,19987400,74.872742,94.9095480171107,NA,NA
"697",2001-10-11,85.1579878972293,86.2131856739598,85.1579878972293,85.9786959764233,23006300,76.033989,94.836015087229,NA,NA
"698",2001-10-12,85.3143167071272,85.8927164988223,83.86831214733,85.587883721985,31360500,75.688377,94.7751087672387,NA,NA
"699",2001-10-15,84.9078680543888,85.5488001516676,84.4623428659537,85.4315611650832,16873000,75.550148,94.7100327946915,NA,NA
"700",2001-10-16,85.8223734195215,86.4554877084625,85.1579878972293,85.9708781680855,15877100,76.0271,94.6328912338649,NA,NA
"701",2001-10-17,86.8150342009212,86.8775657248803,84.1418799438123,84.1418799438123,28542300,74.40963,94.5411596179968,NA,NA
"702",2001-10-18,84.2747545470723,84.5405100065884,83.4384163225744,83.9621031802727,16510000,74.250648,94.4447780742773,NA,NA
"703",2001-10-19,83.6338224497935,84.3451038793692,82.8600157492547,83.9073894646513,21912500,74.202255,94.3465499435138,NA,NA
"704",2001-10-22,83.86831214733,85.6425974376063,83.7979628150331,85.5644357683432,17540600,75.667664,94.266408159325,NA,NA
"705",2001-10-23,85.9474302144437,86.1975500572842,84.7124619271697,85.1267283882458,22062500,75.280571,94.1932739461895,NA,NA
"706",2001-10-24,85.1814413222427,85.5488001516676,84.5874051322475,84.9000564990471,16065200,75.080124,94.0950480923597,NA,NA
"707",2001-10-25,83.9855511339145,86.4476691185002,83.4305985142366,86.4242219464829,27467900,76.427994,94.0100696318179,NA,NA
"708",2001-10-26,85.9396124061059,87.3778046289368,85.720758325245,86.2288158192638,18623300,76.25518,93.9409938387922,NA,NA
"709",2001-10-29,86.1037590243416,86.4085918011789,83.9855511339145,83.9855511339145,18727500,74.27137,93.8568296768854,NA,NA
"710",2001-10-30,83.9073894646513,84.1809572611336,82.5082815937622,82.9772609888352,26178600,73.379707,93.7689550798782,NA,NA
"711",2001-10-31,83.5556615621549,84.3060203090519,82.6958753840152,82.6958753840152,28124200,73.130867,93.6708404511543,NA,NA
"712",2001-11-01,83.3211710829939,85.2048892758845,82.6177082433805,84.8140770214462,29806800,75.004089,93.5828328249358,NA,NA
"713",2001-11-02,84.7593633058248,85.4940864360462,84.3138381173897,85.3924775947658,17575900,75.515594,93.4986852129474,NA,NA
"714",2001-11-05,86.072493262362,86.8306635646007,85.9396124061059,86.5102006424593,15929500,76.504074,93.4168591778455,NA,NA
"715",2001-11-06,86.252262991281,87.9171271033107,85.8614507368428,87.8545963609761,23245800,77.692902,93.3393955936375,NA,NA
"716",2001-11-07,87.3621690122613,88.4173667889917,87.2605593893563,87.7373511213955,19716000,77.589241,93.2562032228626,NA,NA
"717",2001-11-08,88.2219606617726,89.1677255358887,87.4637841065378,88.0109181362533,22563500,77.831161,93.177343221963,NA,NA
"718",2001-11-09,87.7373511213955,88.2923037410734,87.1042368324545,88.104715422192,15895800,77.914101,93.0955036670103,NA,NA
"719",2001-11-12,86.7603204852998,88.0500024881952,85.9786959764233,87.5653929478182,26068800,77.43718,93.0068534513907,NA,NA
"720",2001-11-13,88.6674858502077,89.5350898366852,88.4642619146508,89.5350898366852,15296200,79.179039,92.9264787017495,NA,NA
"721",2001-11-14,90.0196931240661,90.1994698876058,88.8785221227308,89.6210693142861,17571300,79.255058,92.8478648651213,NA,NA
"722",2001-11-15,89.3943974250874,90.0275109324039,89.0504802963082,89.7852096795257,19470200,79.400238,92.7706767374215,NA,NA
"723",2001-11-16,89.9493500447653,89.9649794084448,88.6362208698526,89.3865796167496,18134900,79.047729,92.6886882032212,NA,NA
"724",2001-11-19,89.824286996847,90.5511977901022,89.4569226960505,90.4886670477676,13625400,80.022331,92.607563663247,NA,NA
"725",2001-11-20,90.176021933964,90.5121204727809,89.6054329159861,89.7304959639043,16209700,79.351852,92.5256684594358,NA,NA
"726",2001-11-21,89.4960062663679,89.6288808696278,88.7221995658291,89.1364597739091,11470200,78.826523,92.4372795559037,NA,NA
"727",2001-11-23,89.1364597739091,90.4730369024636,89.1051940119296,90.4183231868422,6717100,79.960129,92.3674194329877,NA,NA
"728",2001-11-26,90.4730369024636,90.9341922362027,89.9415322364275,90.6137293140614,13726000,80.13295,92.2947030544285,NA,NA
"729",2001-11-27,90.3714280611831,91.3719066509206,89.1755370912304,90.2229170596231,19261400,79.787308,92.2215814095465,NA,NA
"730",2001-11-28,89.6835945852492,90.0196931240661,88.5189756302721,88.589318709573,20195500,78.342667,92.1430021931162,NA,NA
"731",2001-11-29,88.8394448054096,89.824286996847,88.323569503053,89.7852096795257,16354700,79.400238,92.0764815700031,NA,NA
"732",2001-11-30,89.4178453787292,89.8164754415053,89.1208241572336,89.1442775822469,13680300,78.833397,92.011712500713,NA,NA
"733",2001-12-03,88.8316269970718,89.1677255358887,88.3313873113908,88.6127729162108,15220400,78.363396,91.9384390807363,NA,NA
"734",2001-12-04,89.0426624879704,90.1213082183426,88.5971365179108,90.1134904100049,17239900,79.690552,91.8768898203663,NA,NA
"735",2001-12-05,90.3636102528454,92.2316920474359,90.324526682528,91.7627189053589,25204000,81.149017,91.8243610999477,NA,NA
"736",2001-12-06,91.7158167450793,92.1847961401523,91.3953538229379,91.7158167450793,17972900,81.107521,91.7666416582904,NA,NA
"737",2001-12-07,91.3719066509206,91.5204106178601,90.4339533321462,91.1061511914046,18857800,80.568375,91.7172577102444,NA,NA
"738",2001-12-10,90.5511977901022,90.9732758065201,89.3787610267873,89.4022089804291,13862700,79.061501,91.6671368431462,NA,NA
"739",2001-12-11,89.8086576331675,90.4495889488218,89.0270331242909,89.2224392515101,20833300,78.90255,91.6268426778236,NA,NA
"740",2001-12-12,89.5350898366852,89.7148603472288,88.4095489806539,89.3240480927905,16171500,78.992432,91.5863208874314,NA,NA
"741",2001-12-13,88.6752981871739,88.8707043143931,87.573210756156,87.58884090146,19026700,77.457901,91.5404142958465,NA,NA
"742",2001-12-14,87.7998826453547,88.7065639491535,87.5419449941764,88.4251783443334,16721900,78.197495,91.4883897350795,NA,NA
"743",2001-12-17,88.3157516947152,89.3865796167496,88.2454086154143,89.3396837094661,13925900,79.006226,91.4455067186462,NA,NA
"744",2001-12-18,89.5976151076483,90.0040637603866,89.3709432184496,89.8711883755021,13663700,79.476288,91.4149226380845,NA,NA
"745",2001-12-19,89.1755370912304,90.6059115057236,89.1051940119296,90.5043026644431,20143400,80.036148,91.3849872955501,NA,NA
"746",2001-12-20,90.2776307752444,90.5121204727809,89.5350898366852,89.6132515059484,14867900,79.248154,91.3544300106068,NA,NA
"747",2001-12-21,90.2195230986018,90.2508964027384,89.5685417436346,90.1567764903284,14037700,79.728821,91.3222149508383,NA,NA
"748",2001-12-24,90.0626628524224,90.2273677971837,89.8901132090792,89.9842323371762,5728800,79.576225,91.2839486139072,NA,NA
"749",2001-12-26,89.9214865132159,91.1450124334,89.9214865132159,90.478347955773,10304800,80.013176,91.2446680102881,NA,NA
"750",2001-12-27,90.4312907446635,91.043054096912,90.3920727419449,91.0273646997482,9407300,80.498688,91.2075904040253,NA,NA
"751",2001-12-28,91.2077590416733,91.5685422353325,90.9175608803654,90.9803074886387,10593800,80.457077,91.1848364103591,NA,NA
"752",2001-12-31,91.0979560066035,91.2861887726065,89.5920758393804,89.6469777490718,14619500,79.277977,91.1758601641214,NA,NA
"753",2002-01-02,90.2822697068751,90.7842292397408,89.2626604596669,90.6116795963976,18651900,80.131104,91.1641956782994,NA,NA
"754",2002-01-03,90.7057995088076,91.7254024815119,90.6195242949795,91.6391272676838,15743000,81.039688,91.1668451592002,1,NA
"755",2002-01-04,91.897952124855,92.5332495728493,91.4116819891532,92.2508968944363,20140700,81.580734,91.1724373346152,NA,NA
"756",2002-01-07,92.3136372282056,92.5410887812402,91.4195211975441,91.5999155394692,13106500,81.005051,91.1839139318756,NA,NA
"757",2002-01-08,91.5999155394692,91.8116776953399,90.956778883084,91.3881478934074,12683700,80.817757,91.1852467246424,NA,NA
"758",2002-01-09,91.5136403256411,92.376383836479,90.4626577742962,90.6430529005343,16610300,80.158867,91.1950838295105,NA,1
"759",2002-01-10,90.7371720286313,91.2548154684698,90.4312907446635,91.043054096912,12823400,80.51255,91.2144529144008,NA,NA
"760",2002-01-11,91.1450124334,91.1999143430914,89.9606982414305,90.1489372819375,13708400,79.721878,91.2337774281049,NA,NA
"761",2002-01-14,89.9214865132159,90.0705012765004,89.3803081933186,89.5842311407985,12301100,79.222511,91.237233309041,NA,NA
"762",2002-01-15,89.8430559979697,90.5018757770148,89.3332517665221,90.3136430110117,20219900,79.867538,91.238667845767,NA,NA
"763",2002-01-16,89.6469777490718,89.725408264318,88.3842330418561,88.4861921626571,17067000,78.251472,91.2217636878622,NA,NA
"764",2002-01-17,89.2234479471393,89.5999150477713,88.9410952687263,89.152856640284,17283400,78.841019,91.2208885203837,NA,NA
"765",2002-01-18,88.6273685018636,89.2940329794905,88.3685436446923,88.7450170198283,17028000,78.480354,91.2162658598631,NA,NA
"766",2002-01-22,89.2156032485574,89.3567795877639,87.8587394132447,88.1332536675798,11689300,77.939354,91.203886596733,NA,NA
"767",2002-01-23,88.3371703405557,89.058743002378,87.8587394132447,88.8077628437887,12438900,78.535828,91.2045472513175,NA,NA
"768",2002-01-24,89.1293280347293,89.6077597463532,88.8783486604529,89.0822716079328,12142800,78.77858,91.2213726559033,NA,NA
"769",2002-01-25,88.7214884142736,89.5528578366618,88.6587418060003,89.058743002378,12810700,78.757797,91.2362944847519,NA,NA
"770",2002-01-28,89.3332517665221,89.5607025352437,88.5646218935903,89.3018784623854,10589200,78.972816,91.2361255939104,NA,NA
"771",2002-01-29,89.2940329794905,89.5136398339432,86.313647517807,86.4940363695411,27720800,76.489723,91.2287118165955,NA,NA
"772",2002-01-30,86.5803107990562,88.9332497858314,85.0195302907677,87.7410971697839,34711800,77.592545,91.2226414494207,NA,NA
"773",2002-01-31,87.9607040242366,88.8626647534801,87.545018920886,88.7685448410701,19909200,78.501129,91.2135939409922,NA,NA
"774",2002-02-01,88.6979535342148,88.8626647534801,87.9763871468965,88.3528605220325,15838500,78.133568,91.2021574094178,NA,NA
"775",2002-02-04,88.0234498481969,88.0234498481969,85.8352158061831,86.1567809971237,24243400,76.191505,91.1715096614253,NA,NA
"776",2002-02-05,85.8038432863594,86.6587413143024,85.1214886272556,85.6234481601213,33614000,75.719833,91.1430483378126,NA,NA
"777",2002-02-06,85.9999215352573,86.0705065676086,84.7528607350145,85.2548202678802,29486000,75.393875,91.1062989575948,NA,NA
"778",2002-02-07,85.270509665044,86.1646264800186,84.705803523905,84.7214874308779,23445400,74.922203,91.0484800091191,NA,NA
"779",2002-02-08,85.1999183581888,86.8626642617822,84.9410997755215,86.3450145474397,19277800,76.357948,90.9923726115557,NA,NA
"780",2002-02-11,86.313647517807,87.5607020435458,86.1332531758819,87.4038417973665,18792400,77.294312,90.9460241994865,NA,NA
"781",2002-02-12,87.0273692065435,87.6156039532373,86.2979581206432,87.1293275430314,13942500,77.051521,90.9070776080357,NA,NA
"782",2002-02-13,87.4352151015032,88.2665853082044,87.3332504905113,88.0548176621426,16781100,77.869965,90.8753208824129,NA,NA
"783",2002-02-14,88.2430567026496,88.6038398963088,87.5214840408273,87.8901127173814,20453800,77.724327,90.8365675189416,NA,NA
"784",2002-02-15,87.9607040242366,88.0312890565879,86.8312909576456,86.9724672968521,18366800,76.912827,90.7910905577518,NA,NA
"785",2002-02-19,86.3920780330532,86.501881068123,85.184235235529,85.3018829691807,15988100,75.435493,90.7292627927338,NA,NA
"786",2002-02-20,85.5293345222153,86.7371710452356,84.5646271846985,86.7371710452356,29242800,76.704758,90.671194874334,NA,NA
"787",2002-02-21,86.219527605397,86.7685443493722,84.9097264713849,84.9410997755215,26288600,75.116394,90.602632439836,NA,NA
"788",2002-02-22,84.9803115037361,86.2273723039789,84.6038451874171,85.9920760523624,26572900,76.045815,90.5402178666655,NA,NA
"789",2002-02-25,86.0705065676086,87.6940344684834,86.0391332634719,87.4116810057574,17458700,77.301239,90.4911521002159,NA,NA
"790",2002-02-26,87.5293287394092,87.8744288104085,86.7214879225757,87.2312921540233,22346500,77.141708,90.4329147382406,NA,NA
"791",2002-02-27,87.8116822021352,88.5175654667937,86.784234530849,87.5685475264408,28597900,77.439949,90.3806343632994,NA,NA
"792",2002-02-28,87.7097238656473,88.4312902529657,87.0822711162349,87.1763910286449,23755400,77.093155,90.3266261463555,NA,NA
"793",2002-03-01,87.6234486518192,89.2940329794905,87.4587437070579,89.2077585499755,26273600,78.889557,90.2848324688048,NA,NA
